"","id","variety","country","Weight_kg","weight_class"
"1327","2018-P","Wolf","Germany",446.271827625414,"medium"
"1328","2013-P","Big Max","Germany",81.6418795027946,"Light"
"1329","2013-P","Casper","Italy",145.651513821298,"medium"
"1330","2020-P","Champion","Germany",228.787305093897,"medium"
"1331","2018-P","Blue Hubbard","Germany",62.371307699772,"Light"
"1332","2017-P","Howden","Germany",209.36976143003,"medium"
"1333","2021-P","Dill's Atlantic","Germany",349.541815467934,"medium"
"1334","2014-P","Autumn Gold","Germany",253.047665789978,"medium"
"1335","2021-P","Rouge Vif d’Etampes","Germany",164.612539420249,"medium"
"1336","2014-P","Cinderella","Italy",418.649332248055,"medium"
"1337","2020-P","Cinderella","France",37.138639838374,"Light"
"1338","2017-P","Atlantic Giant","Germany",66.4252156321126,"Light"
"1339","2013-P","Atlantic Giant","Italy",406.322039465791,"medium"
"1340","2017-P","Wolf","Germany",176.222846361959,"medium"
"1341","2019-P","Prizewinner","Italy",269.356262647042,"medium"
"1342","2014-P","Early Giant","Germany",390.196592998561,"medium"
"1343","2016-P","Casper","Italy",609.986672697818,"Heavy"
"1344","2013-P","Cinderella","Germany",399.409477712509,"medium"
"1345","2015-P","Connecticut Field","Italy",524.441981179889,"Heavy"
"1346","2017-P","Wolf","Italy",423.998081459606,"medium"
"1347","2016-P","Big Max","Germany",358.440744928653,"medium"
"1348","2013-P","Blue Hubbard","Germany",141.324806279644,"medium"
"1349","2016-P","Champion","Germany",324.58756088162,"medium"
"1350","2021-P","Connecticut Field","Germany",364.706028256311,"medium"
"1351","2014-P","Champion","Germany",108.146443620169,"medium"
"1352","2021-P","Early Giant","Italy",852.617384881906,"Heavy"
"1353","2019-P","Wolf","Germany",519.130855567678,"Heavy"
"1354","2014-P","Casper","Germany",307.814906919317,"medium"
"1355","2014-P","Autumn Gold","Germany",346.200061697998,"medium"
"1356","2018-P","Cinderella","Germany",87.4904353810054,"Light"
"1357","2014-P","Howden","Italy",87.7595361296753,"Light"
"1358","2016-P","Rouge Vif d’Etampes","Germany",448.366152945782,"medium"
"1359","2017-P","Big Moose","France",149.120300185336,"medium"
"1360","2015-P","Autumn Gold","Germany",408.071841532349,"medium"
"1361","2021-P","Early Giant","France",160.576150441015,"medium"
"1362","2013-P","Jack O'Lantern","Italy",148.811807238559,"medium"
"1363","2019-P","Atlantic Giant","Germany",393.882369552427,"medium"
"1364","2014-P","Spirit","Germany",703.213402540383,"Heavy"
"1365","2015-P","Big Moose","Italy",390.819926500569,"medium"
"1366","2019-P","Big Moose","Germany",205.180218082726,"medium"
"1367","2020-P","Big Max","Germany",326.935008744539,"medium"
"1368","2013-P","Early Giant","Italy",252.179037136443,"medium"
"1369","2019-P","Cinderella","Germany",253.085010849645,"medium"
"1370","2015-P","Howden","Italy",195.411273818383,"medium"
"1371","2018-P","Champion","France",275.367340326808,"medium"
"1372","2021-P","Wolf","Italy",182.683637506609,"medium"
"1373","2015-P","Connecticut Field","Germany",97.9671238074632,"medium"
"1374","2015-P","Rouge Vif d’Etampes","Germany",381.598052052938,"medium"
"1375","2015-P","Big Moose","Germany",36.7607956104244,"Light"
"1376","2020-P","Big Max","Germany",132.712210291586,"medium"
"1377","2016-P","Big Max","Germany",114.860338993541,"medium"
"1378","2017-P","Wolf","Italy",237.706938746203,"medium"
"1379","2016-P","Howden","Germany",212.678309337342,"medium"
"1380","2013-P","Jack O'Lantern","Germany",415.915129075991,"medium"
"1381","2013-P","Casper","Germany",183.87437838225,"medium"
"1382","2014-P","Connecticut Field","France",164.381987500852,"medium"
"1383","2019-P","Jack O'Lantern","Germany",75.2069582517283,"Light"
"1384","2018-P","Jack O'Lantern","France",298.304418583935,"medium"
"1385","2017-P","Prizewinner","Italy",227.961142898266,"medium"
"1386","2015-P","Big Max","Germany",419.478287940283,"medium"
"1387","2016-P","Champion","Italy",206.514082923994,"medium"
"1388","2016-P","Howden","Germany",174.070758348104,"medium"
"1389","2019-P","Autumn Gold","Germany",97.1988319238876,"medium"
"1390","2017-P","Blue Hubbard","Germany",193.462726371638,"medium"
"1391","2013-P","Connecticut Field","Germany",65.2618165232007,"Light"
"1392","2013-P","Connecticut Field","Italy",146.397395143344,"medium"
"1393","2019-P","Spirit","Italy",79.2156680997523,"Light"
"1394","2021-P","Big Moose","Germany",226.852604846008,"medium"
"1395","2020-P","Wolf","Italy",445.841147151573,"medium"
"1396","2020-P","Casper","Germany",153.821648422898,"medium"
"1397","2013-P","Big Max","Germany",648.220874812527,"Heavy"
"1398","2015-P","Early Giant","Italy",130.559313532547,"medium"
"1399","2020-P","Dill's Atlantic","France",46.6139928394945,"Light"
"1400","2017-P","Connecticut Field","Italy",157.211998016754,"medium"
"1401","2019-P","Dill's Atlantic","Germany",151.262851098472,"medium"
"1402","2019-P","Jack O'Lantern","Italy",575.233074924196,"Heavy"
"1403","2019-P","Howden","Italy",282.879886533875,"medium"
"1404","2014-P","Cinderella","Italy",405.062666150645,"medium"
"1405","2017-P","Dill's Atlantic","Germany",67.7172698644677,"Light"
"1406","2021-P","Prizewinner","Italy",322.841437266136,"medium"
"1407","2018-P","Autumn Gold","Germany",333.253151295167,"medium"
"1408","2017-P","Casper","Italy",206.319279934762,"medium"
"1409","2015-P","Cinderella","Italy",352.75678419158,"medium"
"1410","2019-P","Wolf","Germany",134.012169177992,"medium"
"1411","2021-P","Cinderella","Germany",489.753133371366,"Heavy"
"1412","2020-P","Big Moose","Germany",117.574004854911,"medium"
"1413","2020-P","Autumn Gold","Germany",258.200398395188,"medium"
"1414","2018-P","Blue Hubbard","Italy",254.780978608945,"medium"
"1415","2015-P","Connecticut Field","Germany",665.052421416947,"Heavy"
"1416","2020-P","Cinderella","Germany",135.962704636576,"medium"
"1417","2017-P","Cinderella","France",139.786678718337,"medium"
"1418","2019-P","Big Max","Germany",181.15666360721,"medium"
"1419","2020-P","Prizewinner","Germany",85.4018694569447,"Light"
"1420","2017-P","Early Giant","Germany",75.0939635154114,"Light"
"1421","2021-P","Prizewinner","Germany",348.968175304656,"medium"
"1422","2020-P","Wolf","Germany",339.435220456316,"medium"
"1423","2018-P","Wolf","Italy",472.979674929226,"Heavy"
"1424","2019-P","Cinderella","Italy",318.575277232368,"medium"
"1425","2017-P","Big Max","Germany",369.31579146828,"medium"
"1426","2013-P","Early Giant","Italy",140.933628536644,"medium"
"1427","2013-P","Blue Hubbard","Germany",498.139427757901,"Heavy"
"1428","2014-P","Spirit","Germany",374.740240628387,"medium"
"1429","2021-P","Rouge Vif d’Etampes","Germany",543.151514205335,"Heavy"
"1430","2019-P","Connecticut Field","Italy",577.2552740105,"Heavy"
"1431","2021-P","Cinderella","Germany",726.9385036228,"Heavy"
"1432","2018-P","Early Giant","Italy",244.328387419134,"medium"
"1433","2017-P","Cinderella","Italy",77.0325088530435,"Light"
"1434","2019-P","Dill's Atlantic","Germany",86.754724713886,"Light"
"1435","2017-P","Autumn Gold","Germany",110.333766088229,"medium"
"1436","2016-P","Spirit","Germany",138.645209617806,"medium"
"1437","2014-P","Wolf","Germany",102.740169484,"medium"
"1438","2019-P","Casper","Germany",176.44970741199,"medium"
"1439","2017-P","Jack O'Lantern","Italy",353.3217041859,"medium"
"1440","2021-P","Atlantic Giant","Germany",568.316393506553,"Heavy"
"1441","2019-P","Prizewinner","Germany",313.123075223379,"medium"
"1442","2021-P","Casper","France",100.210179143332,"medium"
"1443","2021-P","Atlantic Giant","Germany",335.755128131383,"medium"
"1444","2015-P","Jack O'Lantern","Germany",243.541450058056,"medium"
"1445","2018-P","Cinderella","Germany",326.552972530102,"medium"
"1446","2019-P","Rouge Vif d’Etampes","France",331.323768817807,"medium"
"1447","2020-P","Howden","Italy",472.619311686649,"Heavy"
"1448","2015-P","Big Moose","Germany",360.826161142079,"medium"
"1449","2021-P","Champion","Italy",250.030297498912,"medium"
"1450","2021-P","Champion","Germany",26.1324361707363,"Light"
"1451","2018-P","Wolf","Germany",587.352239648753,"Heavy"
"1452","2021-P","Casper","Germany",93.0801286660132,"medium"
"1453","2016-P","Casper","Germany",430.588640691183,"medium"
"1454","2020-P","Howden","Germany",60.491162021715,"Light"
"1455","2015-P","Casper","Germany",201.605730907209,"medium"
"1456","2016-P","Connecticut Field","Italy",231.96596119803,"medium"
"1457","2014-P","Big Max","Germany",360.064501719796,"medium"
"1458","2013-P","Jack O'Lantern","Italy",126.650471108326,"medium"
"1459","2015-P","Connecticut Field","Germany",383.051651642278,"medium"
"1460","2016-P","Jack O'Lantern","Italy",444.076930954461,"medium"
"1461","2013-P","Atlantic Giant","Germany",521.701785088785,"Heavy"
"1462","2017-P","Blue Hubbard","Germany",98.5946310631276,"medium"
"1463","2016-P","Atlantic Giant","Italy",206.523916565602,"medium"
"1464","2013-P","Atlantic Giant","Italy",91.4127662680204,"medium"
"1465","2018-P","Casper","Italy",77.3543715929587,"Light"
"1466","2021-P","Atlantic Giant","Germany",194.151140233405,"medium"
"1467","2013-P","Early Giant","Germany",535.527368608111,"Heavy"
"1468","2014-P","Connecticut Field","Italy",104.655043672653,"medium"
"1469","2021-P","Prizewinner","France",926.367995066279,"Heavy"
"1470","2016-P","Jack O'Lantern","Italy",97.9401657003882,"medium"
"1471","2013-P","Howden","Germany",199.794580647539,"medium"
"1472","2017-P","Early Giant","Germany",338.996903756727,"medium"
"1473","2014-P","Casper","Italy",222.032887318098,"medium"
"1474","2021-P","Atlantic Giant","Germany",70.324985871474,"Light"
"1475","2015-P","Dill's Atlantic","Germany",262.406698727218,"medium"
"1476","2017-P","Champion","Germany",148.633792588132,"medium"
"1477","2021-P","Big Max","Italy",104.609937841755,"medium"
"1478","2018-P","Spirit","Germany",194.215081156596,"medium"
"1479","2017-P","Dill's Atlantic","Germany",310.843695450184,"medium"
"1480","2018-P","Spirit","Germany",231.491725374832,"medium"
"1481","2013-P","Cinderella","Germany",70.6075804695533,"Light"
"1482","2018-P","Champion","Germany",360.538387947076,"medium"
"1483","2015-P","Jack O'Lantern","Germany",256.690733393058,"medium"
"1484","2016-P","Howden","Germany",94.1496963253526,"medium"
"1485","2021-P","Rouge Vif d’Etampes","Germany",70.0783964041267,"Light"
"1486","2014-P","Jack O'Lantern","Italy",606.794595102008,"Heavy"
"1487","2015-P","Champion","Germany",371.5847492456,"medium"
"1488","2019-P","Rouge Vif d’Etampes","Germany",106.739234105516,"medium"
"1489","2018-P","Early Giant","Germany",238.289125154929,"medium"
"1490","2015-P","Connecticut Field","Italy",167.885589572606,"medium"
"1491","2019-P","Blue Hubbard","Italy",63.1118295271759,"Light"
"1492","2017-P","Spirit","Germany",122.193392140576,"medium"
"1493","2014-P","Prizewinner","Italy",155.929216032238,"medium"
"1494","2019-P","Cinderella","Germany",121.252879429706,"medium"
"1495","2013-P","Wolf","Germany",236.087040576299,"medium"
"1496","2017-P","Rouge Vif d’Etampes","Germany",251.980960460917,"medium"
"1497","2020-P","Blue Hubbard","Germany",220.305200610332,"medium"
"1498","2021-P","Howden","Germany",94.1926566553806,"medium"
"1499","2020-P","Autumn Gold","Germany",326.280589316498,"medium"
"1500","2016-P","Casper","Germany",127.541344783806,"medium"
"1501","2015-P","Spirit","Germany",97.3132136357495,"medium"
"1502","2014-P","Champion","Germany",169.348257364635,"medium"
"1503","2020-P","Howden","Germany",110.024492142526,"medium"
"1504","2017-P","Casper","Italy",312.394206143261,"medium"
"1505","2018-P","Big Max","Germany",91.966128038723,"medium"
"1506","2015-P","Casper","Italy",402.644263692336,"medium"
"1507","2014-P","Cinderella","Italy",168.940209331736,"medium"
"1508","2016-P","Early Giant","France",453.568065811017,"medium"
"1509","2020-P","Howden","Germany",467.447433117814,"Heavy"
"1510","2018-P","Atlantic Giant","Germany",109.932643404557,"medium"
"1511","2015-P","Connecticut Field","Germany",278.699395005426,"medium"
"1512","2020-P","Rouge Vif d’Etampes","Germany",412.881278445503,"medium"
"1513","2017-P","Dill's Atlantic","France",201.449459536599,"medium"
"1514","2021-P","Big Moose","Germany",132.229493884625,"medium"
"1515","2013-P","Wolf","Italy",303.296693321758,"medium"
"1516","2019-P","Howden","France",66.2644451594356,"Light"
"1517","2018-P","Autumn Gold","Germany",561.954465831108,"Heavy"
"1518","2020-P","Big Max","Germany",225.322097349263,"medium"
"1519","2016-P","Blue Hubbard","France",170.522883778718,"medium"
"1520","2015-P","Prizewinner","Italy",153.532858104903,"medium"
"1521","2016-P","Spirit","Germany",292.671653808225,"medium"
"1522","2016-P","Casper","France",495.398702634145,"Heavy"
"1523","2014-P","Dill's Atlantic","Italy",67.7830289223613,"Light"
"1524","2013-P","Howden","Germany",492.948704669477,"Heavy"
"1525","2018-P","Early Giant","Germany",900.514964634537,"Heavy"
"1526","2019-P","Prizewinner","Germany",153.046586672341,"medium"
"1527","2016-P","Howden","Germany",62.7469723320153,"Light"
"1528","2017-P","Jack O'Lantern","Germany",290.920770475543,"medium"
"1529","2018-P","Atlantic Giant","Germany",167.425245023416,"medium"
"1530","2021-P","Cinderella","Germany",111.86674861047,"medium"
"1531","2013-P","Connecticut Field","Germany",51.879082710184,"Light"
"1532","2016-P","Big Moose","Italy",203.622719495584,"medium"
"1533","2019-P","Rouge Vif d’Etampes","Germany",611.50371263581,"Heavy"
"1534","2014-P","Big Moose","Italy",332.412843973109,"medium"
"1535","2017-P","Autumn Gold","Germany",430.435959855341,"medium"
"1536","2021-P","Cinderella","Germany",135.304420569679,"medium"
"1537","2014-P","Big Max","Germany",682.01880044909,"Heavy"
"1538","2017-P","Cinderella","Germany",828.352231196646,"Heavy"
"1539","2020-P","Atlantic Giant","Germany",518.53059446672,"Heavy"
"1540","2015-P","Autumn Gold","Italy",412.79620083144,"medium"
"1541","2021-P","Jack O'Lantern","France",268.600041248659,"medium"
"1542","2014-P","Rouge Vif d’Etampes","Germany",440.855101085591,"medium"
"1543","2015-P","Early Giant","Italy",87.966647925223,"Light"
"1544","2019-P","Autumn Gold","Germany",172.366508031187,"medium"
"1545","2015-P","Champion","Germany",293.183800997799,"medium"
"1546","2016-P","Blue Hubbard","Italy",126.626478320857,"medium"
"1547","2018-P","Spirit","Italy",938.54642723127,"Heavy"
"1548","2017-P","Howden","Italy",167.086357191997,"medium"
"1549","2016-P","Casper","Germany",353.35250301208,"medium"
"1550","2019-P","Dill's Atlantic","Germany",168.429875115911,"medium"
"1551","2015-P","Blue Hubbard","Germany",440.530885045585,"medium"
"1552","2021-P","Connecticut Field","Germany",181.066653482365,"medium"
"1553","2020-P","Blue Hubbard","Germany",418.833972740865,"medium"
"1554","2016-P","Dill's Atlantic","France",452.701130471496,"medium"
"1555","2020-P","Big Max","Germany",128.537053911837,"medium"
"1556","2018-P","Rouge Vif d’Etampes","Germany",492.276853834712,"Heavy"
"1557","2017-P","Wolf","Germany",152.917705399416,"medium"
"1558","2017-P","Jack O'Lantern","Germany",472.113402517868,"Heavy"
"1559","2013-P","Casper","Germany",397.385635292041,"medium"
"1560","2018-P","Early Giant","Germany",241.23989730626,"medium"
"1561","2020-P","Champion","Germany",409.661834530696,"medium"
"1562","2018-P","Rouge Vif d’Etampes","France",513.255389621297,"Heavy"
"1563","2016-P","Spirit","Germany",61.4147535395423,"Light"
"1564","2019-P","Jack O'Lantern","Germany",496.678368562567,"Heavy"
"1565","2019-P","Casper","Germany",145.754672701343,"medium"
"1566","2019-P","Cinderella","Italy",379.276554162544,"medium"
"1567","2018-P","Jack O'Lantern","Italy",183.934752991744,"medium"
"1568","2021-P","Rouge Vif d’Etampes","Germany",176.638580142447,"medium"
"1569","2017-P","Spirit","Germany",321.042861302433,"medium"
"1570","2021-P","Spirit","Italy",254.496031686424,"medium"
"1571","2016-P","Casper","Germany",220.049349482121,"medium"
"1572","2016-P","Atlantic Giant","Italy",171.079922983202,"medium"
"1573","2021-P","Dill's Atlantic","Germany",157.239986199411,"medium"
"1574","2020-P","Atlantic Giant","Germany",35.9267600233422,"Light"
"1575","2014-P","Casper","Germany",118.502841443376,"medium"
"1576","2021-P","Champion","Germany",92.6168569991876,"medium"
"1577","2019-P","Autumn Gold","Germany",425.728550909828,"medium"
"1578","2015-P","Autumn Gold","Germany",98.7522942103828,"medium"
"1579","2017-P","Spirit","Germany",61.9328337241244,"Light"
"1580","2016-P","Connecticut Field","Germany",450.330546901106,"medium"
"1581","2014-P","Casper","France",376.949684441862,"medium"
"1582","2018-P","Connecticut Field","Italy",359.427048510752,"medium"
"1583","2020-P","Early Giant","Italy",683.854546170098,"Heavy"
"1584","2015-P","Big Max","Italy",518.634592021023,"Heavy"
"1585","2017-P","Early Giant","Italy",448.26160870668,"medium"
"1586","2017-P","Autumn Gold","Italy",301.14267503841,"medium"
"1587","2017-P","Casper","Italy",461.688232026704,"Heavy"
"1588","2020-P","Connecticut Field","Germany",310.695337825763,"medium"
"1589","2021-P","Casper","Germany",547.556955665923,"Heavy"
"1590","2018-P","Atlantic Giant","Italy",280.825916823383,"medium"
"1591","2019-P","Champion","France",407.297849154627,"medium"
"1592","2017-P","Champion","Germany",108.143480317477,"medium"
"1593","2021-P","Autumn Gold","Germany",44.3763056184239,"Light"
"1594","2018-P","Rouge Vif d’Etampes","Italy",306.492406925838,"medium"
"1595","2016-P","Cinderella","France",233.375240470121,"medium"
"1596","2015-P","Spirit","Germany",366.432194701119,"medium"
"1597","2014-P","Wolf","Germany",213.053718567519,"medium"
"1598","2021-P","Big Moose","Italy",414.714599085556,"medium"
"1599","2019-P","Big Moose","Italy",849.681811439794,"Heavy"
"1600","2015-P","Autumn Gold","Germany",367.410694715493,"medium"
"1601","2021-P","Dill's Atlantic","Germany",408.989946903419,"medium"
"1602","2013-P","Connecticut Field","Germany",74.7892564631514,"Light"
"1603","2015-P","Blue Hubbard","Germany",261.644521512066,"medium"
"1604","2019-P","Rouge Vif d’Etampes","Germany",260.440721054257,"medium"
"1605","2020-P","Big Moose","Germany",322.050083691182,"medium"
"1606","2015-P","Jack O'Lantern","Germany",310.261887660753,"medium"
"1607","2014-P","Big Moose","Germany",340.653983281017,"medium"
"1608","2013-P","Blue Hubbard","Germany",289.250679595957,"medium"
"1609","2014-P","Early Giant","France",323.510722903821,"medium"
"1610","2019-P","Connecticut Field","Italy",112.175363054143,"medium"
"1611","2020-P","Connecticut Field","Germany",121.162867265571,"medium"
"1612","2018-P","Casper","Germany",60.6582532178002,"Light"
"1613","2017-P","Prizewinner","Germany",118.221819757866,"medium"
"1614","2018-P","Spirit","Germany",78.6904988430966,"Light"
"1615","2014-P","Prizewinner","Germany",256.218668709919,"medium"
"1616","2014-P","Cinderella","Italy",457.266709284718,"Heavy"
"1617","2018-P","Connecticut Field","Germany",216.253172890822,"medium"
"1618","2017-P","Autumn Gold","Germany",175.091903095045,"medium"
"1619","2015-P","Wolf","Italy",74.0138447878585,"Light"
"1620","2019-P","Atlantic Giant","Italy",347.213901020978,"medium"
"1621","2020-P","Big Max","Germany",479.808452624717,"Heavy"
"1622","2018-P","Atlantic Giant","Germany",128.388678085528,"medium"
"1623","2018-P","Rouge Vif d’Etampes","Germany",188.247026719134,"medium"
"1624","2018-P","Cinderella","Italy",508.268528507451,"Heavy"
"1625","2013-P","Dill's Atlantic","Germany",528.705333287174,"Heavy"
"1626","2021-P","Early Giant","Germany",417.82510198119,"medium"
"1627","2019-P","Howden","Germany",430.238779625589,"medium"
"1628","2013-P","Atlantic Giant","Germany",469.043922156058,"Heavy"
"1629","2015-P","Rouge Vif d’Etampes","Italy",41.1656552848107,"Light"
"1630","2015-P","Spirit","Italy",189.063535332991,"medium"
"1631","2015-P","Dill's Atlantic","Germany",254.878135005814,"medium"
"1632","2021-P","Howden","Italy",121.626186647752,"medium"
"1633","2017-P","Prizewinner","Germany",178.373494840387,"medium"
"1634","2019-P","Jack O'Lantern","Italy",279.784416040682,"medium"
"1635","2013-P","Blue Hubbard","Germany",246.741634727516,"medium"
"1636","2016-P","Early Giant","Germany",175.805740115798,"medium"
"1637","2016-P","Early Giant","Germany",119.55992908218,"medium"
"1638","2014-P","Wolf","France",501.033114852889,"Heavy"
"1639","2016-P","Early Giant","Germany",319.982184661262,"medium"
"1640","2019-P","Dill's Atlantic","Germany",355.229869574369,"medium"
"1641","2019-P","Rouge Vif d’Etampes","Germany",174.471005676151,"medium"
"1642","2015-P","Jack O'Lantern","Germany",300.08027282736,"medium"
"1643","2020-P","Rouge Vif d’Etampes","Italy",244.592615834598,"medium"
"1644","2014-P","Rouge Vif d’Etampes","Germany",643.784411914643,"Heavy"
"1645","2016-P","Dill's Atlantic","Germany",463.977059774751,"Heavy"
"1646","2020-P","Wolf","Germany",6.72584996341522,"Light"
"1647","2016-P","Howden","Germany",358.699372580042,"medium"
"1648","2015-P","Howden","Germany",31.9850376253249,"Light"
"1649","2014-P","Blue Hubbard","France",484.914193213243,"Heavy"
"1650","2021-P","Early Giant","Germany",108.387683338658,"medium"
"1651","2015-P","Atlantic Giant","Germany",258.150880549685,"medium"
"1652","2019-P","Prizewinner","Germany",542.05137908435,"Heavy"
"1653","2014-P","Prizewinner","Germany",475.247038615661,"Heavy"
"1654","2021-P","Big Max","Germany",207.480951393244,"medium"
"1655","2020-P","Champion","Germany",258.777210206567,"medium"
"1656","2013-P","Rouge Vif d’Etampes","Germany",72.6810436903162,"Light"
"1657","2020-P","Rouge Vif d’Etampes","Italy",140.259223565437,"medium"
"1658","2021-P","Wolf","Germany",156.446415370949,"medium"
"1659","2018-P","Howden","Italy",458.749112878737,"Heavy"
"1660","2020-P","Big Max","France",396.452999783085,"medium"
"1661","2019-P","Wolf","Italy",247.59196643807,"medium"
"1662","2017-P","Jack O'Lantern","Germany",346.927440927955,"medium"
"1663","2015-P","Wolf","Germany",248.384918661131,"medium"
"1664","2017-P","Cinderella","Italy",186.272288298856,"medium"
"1665","2013-P","Howden","Germany",146.16675853699,"medium"
"1666","2018-P","Howden","Germany",415.481041109396,"medium"
"1667","2017-P","Spirit","Germany",115.682142396387,"medium"
"1668","2018-P","Big Max","Germany",131.208409552746,"medium"
"1669","2014-P","Atlantic Giant","Italy",182.765151906788,"medium"
"1670","2017-P","Rouge Vif d’Etampes","Italy",185.186183960975,"medium"
"1671","2019-P","Cinderella","Germany",358.924695107125,"medium"
"1672","2019-P","Blue Hubbard","Italy",546.183737838942,"Heavy"
"1673","2019-P","Rouge Vif d’Etampes","Italy",83.8925625406609,"Light"
"1674","2021-P","Atlantic Giant","Italy",110.260608008355,"medium"
"1675","2020-P","Autumn Gold","Germany",449.014763091439,"medium"
"1676","2013-P","Rouge Vif d’Etampes","Italy",390.206274523182,"medium"
"1677","2021-P","Autumn Gold","Germany",54.8637000520454,"Light"
"1678","2021-P","Casper","Germany",186.698849509318,"medium"
"1679","2013-P","Big Max","Germany",134.559938946446,"medium"
"1680","2021-P","Champion","Germany",345.816610188513,"medium"
"1681","2017-P","Blue Hubbard","Italy",132.102734538983,"medium"
"1682","2021-P","Champion","Germany",212.460526725382,"medium"
"1683","2017-P","Champion","Germany",566.106834400702,"Heavy"
"1684","2017-P","Casper","Germany",226.240665641741,"medium"
"1685","2018-P","Cinderella","Germany",229.60454503687,"medium"
"1686","2013-P","Howden","Germany",468.146109581395,"Heavy"
"1687","2018-P","Casper","Germany",404.566837710899,"medium"
"1688","2020-P","Howden","Germany",72.1847427020291,"Light"
"1689","2013-P","Cinderella","Germany",496.17694644828,"Heavy"
"1690","2016-P","Big Max","Germany",489.78215202057,"Heavy"
"1691","2014-P","Cinderella","Germany",219.617372428426,"medium"
"1692","2016-P","Casper","Italy",118.940158505662,"medium"
"1693","2020-P","Casper","Germany",59.6299683766463,"Light"
"1694","2016-P","Autumn Gold","Germany",219.012936855628,"medium"
"1695","2015-P","Rouge Vif d’Etampes","Italy",48.4957586316065,"Light"
"1696","2016-P","Early Giant","Italy",331.216792361874,"medium"
"1697","2013-P","Rouge Vif d’Etampes","Germany",761.616852170457,"Heavy"
"1698","2018-P","Wolf","Italy",455.133625704309,"Heavy"
"1699","2016-P","Cinderella","Germany",217.256488265899,"medium"
"1700","2018-P","Wolf","Italy",372.308882042566,"medium"
"1701","2015-P","Dill's Atlantic","Germany",237.310873033564,"medium"
"1702","2014-P","Champion","Germany",180.836321148104,"medium"
"1703","2020-P","Prizewinner","Italy",197.427214207367,"medium"
"1704","2018-P","Wolf","Italy",140.671602201796,"medium"
"1705","2018-P","Autumn Gold","France",465.539037825606,"Heavy"
"1706","2014-P","Autumn Gold","Italy",304.287895765625,"medium"
"1707","2015-P","Casper","Germany",615.163661405635,"Heavy"
"1708","2015-P","Early Giant","Germany",490.073123646926,"Heavy"
"1709","2017-P","Prizewinner","Germany",103.06049057335,"medium"
"1710","2013-P","Atlantic Giant","Germany",434.811896971832,"medium"
"1711","2019-P","Champion","Italy",294.545010909204,"medium"
"1712","2015-P","Casper","Germany",634.873474228352,"Heavy"
"1713","2013-P","Howden","Germany",118.871922579518,"medium"
"1714","2018-P","Cinderella","Germany",309.774301015788,"medium"
"1715","2018-P","Wolf","Italy",246.484064930433,"medium"
"1716","2015-P","Connecticut Field","Germany",71.2543571361142,"Light"
"1717","2017-P","Dill's Atlantic","Germany",278.808620764898,"medium"
"1718","2019-P","Early Giant","Germany",645.242719601177,"Heavy"
"1719","2013-P","Wolf","Italy",97.5519163773163,"medium"
"1720","2015-P","Casper","Germany",152.626845845683,"medium"
"1721","2014-P","Jack O'Lantern","Germany",105.147661538796,"medium"
"1722","2021-P","Big Max","Italy",117.450304064101,"medium"
"1723","2019-P","Cinderella","Germany",114.821102482785,"medium"
"1724","2014-P","Autumn Gold","Germany",230.848191429396,"medium"
"1725","2017-P","Casper","Italy",87.9687310470467,"Light"
"1726","2018-P","Champion","Germany",468.028858337985,"Heavy"
"1727","2017-P","Rouge Vif d’Etampes","Italy",591.449670719258,"Heavy"
"1728","2013-P","Big Moose","Germany",268.563429550634,"medium"
"1729","2018-P","Cinderella","Germany",129.846989982372,"medium"
"1730","2017-P","Big Max","Italy",207.441882376828,"medium"
"1731","2018-P","Cinderella","Germany",120.638613078145,"medium"
"1732","2013-P","Spirit","Germany",340.796150845885,"medium"
"1733","2017-P","Wolf","Germany",567.439329414316,"Heavy"
"1734","2019-P","Cinderella","France",347.26938652493,"medium"
"1735","2013-P","Atlantic Giant","Italy",196.237391860167,"medium"
"1736","2016-P","Prizewinner","Germany",118.28450956862,"medium"
"1737","2017-P","Early Giant","Germany",551.758169558236,"Heavy"
"1738","2018-P","Connecticut Field","Germany",134.492793260922,"medium"
"1739","2017-P","Prizewinner","Germany",477.945230906148,"Heavy"
"1740","2018-P","Big Max","Germany",175.698306064917,"medium"
"1741","2020-P","Champion","Germany",85.3416131061376,"Light"
"1742","2016-P","Big Max","France",168.574829646558,"medium"
"1743","2015-P","Blue Hubbard","Germany",255.874318971797,"medium"
"1744","2020-P","Connecticut Field","Germany",438.33604769568,"medium"
"1745","2013-P","Blue Hubbard","Italy",412.324480116328,"medium"
"1746","2021-P","Prizewinner","Italy",646.722232934864,"Heavy"
"1747","2015-P","Cinderella","Germany",93.1013640174461,"medium"
"1748","2017-P","Howden","Italy",89.6349290423586,"Light"
"1749","2019-P","Rouge Vif d’Etampes","Germany",198.044238989611,"medium"
"1750","2014-P","Wolf","Germany",180.562185674527,"medium"
